Datetime,Activity_Type
2022-12-17 02:51:00,3
2022-12-18 13:49:00,3
2022-12-28 15:30:00,2
2022-12-30 19:05:00,1
2022-12-19 03:51:00,3
2022-12-25 01:47:00,2
2022-12-21 22:35:00,1
2022-12-14 02:52:00,4
2022-12-14 12:10:00,1
2022-12-26 20:36:00,4
2022-12-28 22:10:00,1
2022-12-29 08:17:00,4
2022-12-13 00:45:00,3
2022-12-30 15:55:00,3
2022-12-21 09:36:00,2
2022-12-21 03:14:00,3
2022-12-13 04:47:00,2
2022-12-14 01:13:00,4
2022-12-13 22:35:00,4
2022-12-21 04:33:00,5
2022-12-10 19:23:00,3
2022-12-10 18:03:00,3
2022-12-28 14:54:00,2
2022-12-28 04:16:00,3
2022-12-23 01:02:00,4
2022-12-28 08:16:00,1
2022-12-24 22:12:00,3
2022-12-19 18:17:00,3
2022-12-27 15:15:00,5
2022-12-15 02:25:00,3
2022-12-12 05:38:00,2
2022-12-30 17:31:00,4
2022-12-30 21:50:00,1
2022-12-19 13:30:00,1
2022-12-12 22:10:00,2
2022-12-14 19:52:00,1
2022-12-20 13:31:00,1
2022-12-15 00:10:00,4
2022-12-28 04:03:00,1
2022-12-14 03:54:00,3
2022-12-27 02:33:00,4
2022-12-18 10:49:00,5
2022-12-10 00:51:00,2
2022-12-19 16:51:00,4
2022-12-25 15:19:00,3
2022-12-23 21:07:00,4
2022-12-12 00:53:00,2
2022-12-09 06:33:00,2
2022-12-17 22:18:00,1
2022-12-26 14:44:00,4
2022-12-30 01:10:00,6
2022-12-23 01:33:00,1
2022-12-22 05:33:00,1
2022-12-29 14:03:00,1
2022-12-21 14:04:00,1
2022-12-30 01:31:00,4
2022-12-29 09:21:00,1
2022-12-30 02:46:00,1
2022-12-08 04:20:00,1
2022-12-28 03:06:00,4
2022-12-15 09:53:00,1
2022-12-16 05:47:00,2
2022-12-28 15:41:00,1
2022-12-30 02:54:00,4
2022-12-25 22:13:00,2
2022-12-21 10:03:00,4
2022-12-20 19:53:00,1
2022-12-24 21:28:00,1
2022-12-18 13:10:00,1
